2026-04-27 22:32:54.461 [main] INFO  org.perswsj.TliasWebMangementApplication-Starting TliasWebMangementApplication using Java 21.0.7 with PID 14992 (D:\coding\JavaWeb\back_end\web-ai-project02\tlias-web-mangement\target\classes started by 32188 in D:\coding\JavaWeb\back_end\web-ai-project02)
2026-04-27 23:04:55.251 [main] INFO  org.springframework.boot.tomcat.TomcatWebServer-Tomcat started on port 8080 (http) with context path '/'
2026-04-27 23:04:55.255 [main] INFO  org.perswsj.TliasWebMangementApplication-Started TliasWebMangementApplication in 1.769 seconds (process running for 2.394)
2026-04-27 23:05:28.118 [http-nio-8080-exec-3] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-04-27 23:05:28.118 [http-nio-8080-exec-3] INFO  org.springframework.web.servlet.DispatcherServlet-Initializing Servlet 'dispatcherServlet'
2026-04-27 23:05:28.119 [http-nio-8080-exec-3] INFO  org.springframework.web.servlet.DispatcherServlet-Completed initialization in 0 ms
2026-04-27 23:05:46.290 [http-nio-8080-exec-3] INFO  org.perswsj.filter.LoginFilter-登录请求，放行
2026-04-27 23:05:48.495 [http-nio-8080-exec-3] INFO  org.perswsj.filter.LoginFilter-登录请求，放行
2026-04-27 23:05:48.577 [http-nio-8080-exec-3] INFO  org.perswsj.controller.LoginController-登录: LoginInfo(username=songjiang, name=null, password=123456, token=null)
2026-04-27 23:05:48.595 [http-nio-8080-exec-3] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Starting...
2026-04-27 23:05:48.853 [http-nio-8080-exec-3] INFO  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@6435f795
2026-04-27 23:05:48.855 [http-nio-8080-exec-3] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Start completed.
2026-04-27 23:05:48.903 [http-nio-8080-exec-3] INFO  org.perswsj.service.impl.LoginServiceImpl-登录信息: LoginInfo(username=songjiang, name=宋江, password=123456, token=null)
2026-04-27 23:05:49.231 [http-nio-8080-exec-3] INFO  org.perswsj.controller.LoginController-登录成功: LoginDto(username=songjiang, name=宋江, token=eyJhbGciOiJIUzI1NiJ9.eyJuYW1lIjoi5a6L5rGfIiwidXNlcm5hbWUiOiJzb25namlhbmciLCJleHAiOjE3NzczNDU1NDl9.iMwzKtUYpg8Nl84tEkeWBaMCImAagyteZpWayhrGKwk)
2026-04-27 23:08:30.121 [http-nio-8080-exec-5] INFO  org.perswsj.filter.LoginFilter-用户未登录，返回 401 状态码
2026-04-27 23:10:31.780 [http-nio-8080-exec-8] INFO  org.perswsj.filter.LoginFilter-令牌合法，放行
2026-04-27 23:10:31.782 [http-nio-8080-exec-8] INFO  org.perswsj.filter.LoginFilter-令牌合法，放行
2026-04-27 23:11:05.845 [http-nio-8080-exec-9] INFO  org.perswsj.filter.LoginFilter-令牌非法，返回 401 状态码
2026-04-27 23:11:26.610 [http-nio-8080-exec-10] INFO  org.perswsj.filter.LoginFilter-用户未登录，返回 401 状态码
2026-04-27 23:13:17.616 [http-nio-8080-exec-3] INFO  org.perswsj.filter.LoginFilter-登录请求，放行
2026-04-27 23:13:17.616 [http-nio-8080-exec-3] INFO  org.perswsj.filter.LoginFilter-登录请求，放行
2026-04-27 23:13:17.618 [http-nio-8080-exec-3] INFO  org.perswsj.controller.LoginController-登录: LoginInfo(username=, name=null, password=, token=null)
2026-04-27 23:13:17.626 [http-nio-8080-exec-3] INFO  org.perswsj.service.impl.LoginServiceImpl-登录信息: null
2026-04-27 23:13:17.626 [http-nio-8080-exec-3] ERROR org.perswsj.service.impl.LoginServiceImpl-登录失败，用户名或密码错误
2026-04-27 23:13:48.108 [http-nio-8080-exec-2] INFO  org.perswsj.filter.LoginFilter-登录请求，放行
2026-04-27 23:13:48.108 [http-nio-8080-exec-2] INFO  org.perswsj.filter.LoginFilter-登录请求，放行
2026-04-27 23:13:48.109 [http-nio-8080-exec-2] INFO  org.perswsj.controller.LoginController-登录: LoginInfo(username=, name=null, password=, token=null)
2026-04-27 23:13:48.113 [http-nio-8080-exec-2] INFO  org.perswsj.service.impl.LoginServiceImpl-登录信息: null
2026-04-27 23:13:48.115 [http-nio-8080-exec-2] ERROR org.perswsj.service.impl.LoginServiceImpl-登录失败，用户名或密码错误
2026-04-27 23:14:07.251 [http-nio-8080-exec-4] INFO  org.perswsj.filter.LoginFilter-登录请求，放行
2026-04-27 23:14:07.252 [http-nio-8080-exec-4] INFO  org.perswsj.filter.LoginFilter-登录请求，放行
2026-04-27 23:14:07.253 [http-nio-8080-exec-4] INFO  org.perswsj.controller.LoginController-登录: LoginInfo(username=songjiang, name=null, password=123456, token=null)
2026-04-27 23:14:07.258 [http-nio-8080-exec-4] INFO  org.perswsj.service.impl.LoginServiceImpl-登录信息: LoginInfo(username=songjiang, name=宋江, password=123456, token=null)
2026-04-27 23:14:07.259 [http-nio-8080-exec-4] INFO  org.perswsj.controller.LoginController-登录成功: LoginDto(username=songjiang, name=宋江, token=eyJhbGciOiJIUzI1NiJ9.eyJuYW1lIjoi5a6L5rGfIiwidXNlcm5hbWUiOiJzb25namlhbmciLCJleHAiOjE3NzczNDYwNDd9.0vQiAEzepcMu8mNdbz2n7fY_LkjOnWUgAM_03tsEbbs)
2026-04-27 23:14:19.205 [http-nio-8080-exec-5] INFO  org.perswsj.filter.LoginFilter-用户未登录，返回 401 状态码
2026-04-27 23:14:19.207 [http-nio-8080-exec-6] INFO  org.perswsj.filter.LoginFilter-用户未登录，返回 401 状态码
2026-04-27 23:18:56.768 [http-nio-8080-exec-8] INFO  org.perswsj.filter.LoginFilter-用户未登录，返回 401 状态码
2026-04-27 23:18:56.770 [http-nio-8080-exec-7] INFO  org.perswsj.filter.LoginFilter-用户未登录，返回 401 状态码
2026-04-27 23:19:11.958 [http-nio-8080-exec-9] INFO  org.perswsj.filter.LoginFilter-登录请求，放行
2026-04-27 23:19:11.958 [http-nio-8080-exec-9] INFO  org.perswsj.filter.LoginFilter-登录请求，放行
2026-04-27 23:19:11.959 [http-nio-8080-exec-9] INFO  org.perswsj.controller.LoginController-登录: LoginInfo(username=songjiang, name=null, password=123456, token=null)
2026-04-27 23:19:11.965 [http-nio-8080-exec-9] INFO  org.perswsj.service.impl.LoginServiceImpl-登录信息: LoginInfo(username=songjiang, name=宋江, password=123456, token=null)
2026-04-27 23:19:11.966 [http-nio-8080-exec-9] INFO  org.perswsj.controller.LoginController-登录成功: LoginDto(username=songjiang, name=宋江, token=eyJhbGciOiJIUzI1NiJ9.eyJuYW1lIjoi5a6L5rGfIiwidXNlcm5hbWUiOiJzb25namlhbmciLCJleHAiOjE3NzczNDYzNTF9.HTMnwLSt223dD_w8KKTpvALCa8nAXbr96JwXEX_GzvQ)
2026-04-27 23:19:19.678 [http-nio-8080-exec-10] INFO  org.perswsj.filter.LoginFilter-令牌合法，放行
2026-04-27 23:19:19.681 [http-nio-8080-exec-10] INFO  org.perswsj.filter.LoginFilter-令牌合法，放行
2026-04-27 23:19:19.685 [http-nio-8080-exec-10] INFO  org.perswsj.controller.DeptController-查询部门全部数据
2026-04-27 23:22:31.248 [http-nio-8080-exec-3] INFO  org.perswsj.filter.LoginFilter-令牌合法，放行
2026-04-27 23:22:31.249 [http-nio-8080-exec-3] INFO  org.perswsj.filter.LoginFilter-令牌合法，放行
2026-04-27 23:22:31.249 [http-nio-8080-exec-3] INFO  org.perswsj.controller.DeptController-查询部门全部数据
2026-04-27 23:22:31.250 [http-nio-8080-exec-1] INFO  org.perswsj.filter.LoginFilter-令牌合法，放行
2026-04-27 23:22:31.250 [http-nio-8080-exec-1] INFO  org.perswsj.filter.LoginFilter-令牌合法，放行
2026-04-27 23:22:31.264 [http-nio-8080-exec-1] INFO  org.perswsj.controller.EmpController-分页查询员工列表数据，参数：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2026-04-27 23:22:31.392 [http-nio-8080-exec-1] INFO  org.perswsj.service.impl.EmpServiceImpl-查询员工分页数据，分页参数：Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=30, pages=3, reasonable=false, pageSizeZero=false}[Emp(id=52, username=xiaowanxiong, password=123456, name=小浣熊, gender=1, phone=18899977728, job=3, salary=10000, image=https://wsj2-java.oss-cn-beijing.aliyuncs.com/2026/04/3c651568-9e82-4a3e-90ee-5558886b3773.jpg, entryDate=2026-04-16, deptId=3, createTime=2026-04-15T22:12:54, updateTime=2026-04-21T17:12:48, deptName=咨询部, exprList=null), Emp(id=6, username=yinglang, password=123456, name=银狼, gender=2, phone=18830277728, job=1, salary=10000, image=https://wsj2-java.oss-cn-beijing.aliyuncs.com/2026/04/65798ea9-fbb8-4ad3-b782-72bf230e207f.jpg, entryDate=2026-04-16, deptId=1, createTime=2026-04-15T22:20:54, updateTime=2026-04-21T17:11:58, deptName=学工部, exprList=null), Emp(id=10, username=xinzhe, password=123456, name=行者, gender=1, phone=18890277728, job=1, salary=6000, image=https://wsj2-java.oss-cn-beijing.aliyuncs.com/2026/04/f2aa784a-a8f6-40f5-b745-ecd4f64f05bb.jpg, entryDate=2024-04-16, deptId=1, createTime=2024-04-16T16:35:33, updateTime=2026-04-21T17:10:33, deptName=学工部, exprList=null), Emp(id=27, username=lijun, password=123456, name=李俊, gender=1, phone=13309090027, job=2, salary=6600, image=https://web-framework.oss-cn-hangzhou.aliyuncs.com/2023/1.jpg, entryDate=2004-01-01, deptId=1, createTime=2023-10-20T16:35:33, updateTime=2026-04-21T01:10:24, deptName=学工部, exprList=null), Emp(id=17, username=liying, password=12345678, name=李应, gender=1, phone=13309090017, job=1, salary=5800, image=https://web-framework.oss-cn-hangzhou.aliyuncs.com/2023/1.jpg, entryDate=2015-03-21, deptId=1, createTime=2023-10-20T16:35:33, updateTime=2026-04-21T01:10:10, deptName=学工部, exprList=null), Emp(id=28, username=lizhong, password=123456, name=李忠, gender=1, phone=13309090028, job=5, salary=5000, image=https://wsj-java-ai.oss-cn-shanghai.aliyuncs.com/2026/04/fdadcddf-2c3b-457b-a75e-b3a94250ca6e.jpg, entryDate=2007-01-01, deptId=3, createTime=2023-10-20T16:35:33, updateTime=2026-04-17T00:51:20, deptName=咨询部, exprList=null), Emp(id=1, username=shinaian, password=123456, name=施耐庵, gender=1, phone=13309090001, job=4, salary=15000, image=https://web-framework.oss-cn-hangzhou.aliyuncs.com/2023/1.jpg, entryDate=2000-01-01, deptId=2, createTime=2023-10-20T16:35:33, updateTime=2023-11-16T16:11:26, deptName=教研部, exprList=null), Emp(id=36, username=linghuchong, password=123456, name=令狐冲, gender=1, phone=18809091212, job=2, salary=6800, image=https://web-framework.oss-cn-hangzhou.aliyuncs.com/2023/1.jpg, entryDate=2023-10-19, deptId=2, createTime=2023-10-20T20:44:54, updateTime=2023-11-09T09:41:04, deptName=教研部, exprList=null), Emp(id=26, username=yanshun, password=123456, name=燕顺, gender=1, phone=13309090026, job=5, salary=5400, image=https://web-framework.oss-cn-hangzhou.aliyuncs.com/2023/1.jpg, entryDate=2011-01-01, deptId=3, createTime=2023-10-20T16:35:33, updateTime=2023-11-08T22:12:46, deptName=咨询部, exprList=null), Emp(id=25, username=tongmeng, password=123456, name=童猛, gender=1, phone=13309090025, job=5, salary=4800, image=https://web-framework.oss-cn-hangzhou.aliyuncs.com/2023/1.jpg, entryDate=2002-01-01, deptId=3, createTime=2023-10-20T16:35:33, updateTime=2023-10-20T16:36:23, deptName=咨询部, exprList=null)]，查询参数：{}
2026-04-27 23:22:32.208 [http-nio-8080-exec-4] INFO  org.perswsj.filter.LoginFilter-令牌合法，放行
2026-04-27 23:22:32.208 [http-nio-8080-exec-2] INFO  org.perswsj.filter.LoginFilter-令牌合法，放行
2026-04-27 23:22:32.209 [http-nio-8080-exec-2] INFO  org.perswsj.filter.LoginFilter-令牌合法，放行
2026-04-27 23:22:32.209 [http-nio-8080-exec-4] INFO  org.perswsj.filter.LoginFilter-令牌合法，放行
2026-04-27 23:22:32.210 [http-nio-8080-exec-2] INFO  org.perswsj.controller.ReportController-查询员工职位人数数据
2026-04-27 23:22:32.210 [http-nio-8080-exec-4] INFO  org.perswsj.controller.ReportController-查询员工性别数据
2026-04-27 23:23:31.685 [http-nio-8080-exec-5] INFO  org.perswsj.filter.LoginFilter-用户未登录，返回 401 状态码
2026-04-27 23:23:51.298 [http-nio-8080-exec-6] INFO  org.perswsj.filter.LoginFilter-用户未登录，返回 401 状态码
2026-04-27 23:23:51.298 [http-nio-8080-exec-8] INFO  org.perswsj.filter.LoginFilter-用户未登录，返回 401 状态码
2026-04-27 23:25:11.044 [SpringApplicationShutdownHook] INFO  org.springframework.boot.tomcat.GracefulShutdown-Commencing graceful shutdown. Waiting for active requests to complete
2026-04-27 23:25:11.048 [tomcat-shutdown] INFO  org.springframework.boot.tomcat.GracefulShutdown-Graceful shutdown complete
2026-04-27 23:25:11.051 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown initiated...
2026-04-27 23:25:11.056 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown completed.
