2026-04-23 11:39:38.364 [main] INFO  org.perswsj.TliasWebMangementApplication-Starting TliasWebMangementApplication using Java 21.0.7 with PID 7100 (D:\coding\JavaWeb\back_end\web-ai-project02\tlias-web-mangement\target\classes started by 32188 in D:\coding\JavaWeb\back_end\web-ai-project02)
2026-04-23 23:54:41.062 [main] INFO  org.apache.catalina.core.StandardService-Starting service [Tomcat]
2026-04-23 23:54:41.062 [main] INFO  org.apache.catalina.core.StandardEngine-Starting Servlet engine: [Apache Tomcat/11.0.18]
2026-04-23 23:54:41.124 [main] INFO  o.s.b.w.c.servlet.WebApplicationContextInitializer-Root WebApplicationContext: initialization completed in 803 ms
2026-04-23 23:54:41.673 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Starting ProtocolHandler ["http-nio-8080"]
2026-04-23 23:54:41.695 [main] INFO  org.springframework.boot.tomcat.TomcatWebServer-Tomcat started on port 8080 (http) with context path '/'
2026-04-23 23:54:41.701 [main] INFO  org.perswsj.TliasWebMangementApplication-Started TliasWebMangementApplication in 1.755 seconds (process running for 2.357)
2026-04-23 23:54:45.910 [http-nio-8080-exec-2] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-04-23 23:54:45.912 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet-Initializing Servlet 'dispatcherServlet'
2026-04-23 23:54:45.913 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet-Completed initialization in 1 ms
2026-04-23 23:54:45.967 [http-nio-8080-exec-2] INFO  org.perswsj.controller.ClazzController-查询所有班级数据
2026-04-23 23:54:46.005 [http-nio-8080-exec-2] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Starting...
2026-04-23 23:54:46.552 [http-nio-8080-exec-2] INFO  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@6c8a5f99
2026-04-23 23:54:46.555 [http-nio-8080-exec-2] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Start completed.
2026-04-23 23:54:46.658 [http-nio-8080-exec-2] INFO  org.perswsj.service.impl.ClazzServiceImpl-查询所有班级数据，查询结果：[ClazzDto(id=1, name=JavaEE就业163期, room=212, beginDate=2024-04-30, endDate=2024-06-29, masterId=10, subject=1, createTime=2024-06-01T17:08:23, updateTime=2024-06-01T17:39:58), ClazzDto(id=2, name=前端就业90期, room=210, beginDate=2024-07-10, endDate=2024-01-20, masterId=3, subject=2, createTime=2024-06-01T17:45:12, updateTime=2024-06-01T17:45:12), ClazzDto(id=3, name=JavaEE就业165期, room=108, beginDate=2024-06-15, endDate=2024-12-25, masterId=6, subject=1, createTime=2024-06-01T17:45:40, updateTime=2024-06-01T17:45:40), ClazzDto(id=4, name=JavaEE就业166期, room=101, beginDate=2023-06-01, endDate=2024-01-25, masterId=7, subject=1, createTime=2024-06-01T17:46:10, updateTime=2026-04-22T17:06), ClazzDto(id=6, name=JavaEE就业167期, room=325, beginDate=2026-03-20, endDate=2026-08-10, masterId=36, subject=1, createTime=2025-11-15T11:35:46, updateTime=2025-11-15T14:31:24), ClazzDto(id=9, name=JavaAI就业1期, room=200, beginDate=2026-05-01, endDate=2026-08-01, masterId=6, subject=1, createTime=2026-04-21T23:02:48, updateTime=2026-04-21T23:02:48), ClazzDto(id=10, name=python就业1期, room=109, beginDate=2026-04-21, endDate=2026-06-21, masterId=10, subject=4, createTime=2026-04-21T23:04:56, updateTime=2026-04-21T23:04:56)]
